user,review,rating
Pengguna Google,"Gimana sih aplikasi ini masa sudah berhari-hari ganguan terus bisa beli, giliran mau cek saldo atau transfer saldo selalu aja mendownload data. Pas di pencet download selalu gak bisa. Selalu ada pemberitahuan lagi ganguan di Tokopedia. Hampir berhari hari begini terus",2
Pengguna Google,aplakasi gajelas duit di tahan gabisa di tarik anj,1
Pengguna Google,Kenapaa sihh ada vocer ongkir gak bisa di pake malah promo tidak berlaku,3
Pengguna Google,Sayangnya gak bisa kirim video unboxing ke chat toko,2
Pengguna Google,good,5
Pengguna Google,Update APK kok setiap hari !!!,5
Pengguna Google,Apk sampah sering di batalkan sistem pocer gabisa dipake,1
Pengguna Google,"Jangan menggunakan aplikasi Tokopedia, Aplikasi ini bikin kita emosi dan bikin kita rugi. Sudah mau bangkrut. Banyak penipu yg jualan di Tokopedia.",1
Pengguna Google,"TOKOPEDIA SEDANG ERROR YA??? AKUN TOKOPEDIA SAYA SEBELUMNYA TERHUBUNG DENGAN GOJEK, TAPI PER HARI INI DI PUTUS SEBELAH PIHAK OLEH TOKOPEDIA JADI TIDAK BISA RERHUBUNG LAGI !!! MAU CHAT ADMIN BANTUAN PUN SELALU YANG MUNCUL ""SEDANG ADA GANGGUAN DI RUMAK TOKPED"" TOLONG DI URUS DONG ERROR SYSTEMNYA !!! MENYUSAHKAN BANGET JADINYA!!!",1
Pengguna Google,Keren,5
Pengguna Google,"𝙷𝚊𝚢 ..... 𝙳𝚊𝚏𝚝𝚊𝚛 𝚊𝚕𝚖𝚊𝚝 𝚙𝚎𝚗𝚎𝚛𝚒𝚖𝚊 𝚜𝚞𝚍𝚊𝚑 𝚊𝚖𝚊𝚝 𝚝𝚘𝚔𝚘 𝚙𝚎𝚍𝚒𝚊 . 𝚂𝚊𝚢𝚊 𝙳𝚊𝚏𝚝𝚊𝚛 𝚊𝚕𝚖𝚊𝚝 𝚜𝚑𝚘𝚙𝚎𝚎 , 𝚕𝚊𝚣𝚊𝚍𝚊 𝚢𝚊𝚗𝚐 𝚕𝚊𝚒𝚗 𝚐𝚊𝚔 𝚐𝚒𝚗𝚒 , 𝚝𝚒𝚗𝚐𝚐𝚊𝚕 𝚝𝚞𝚕𝚒𝚜 𝚗𝚊𝚖𝚊 , 𝚛𝚝 ,𝚛𝚠 𝚍𝚞𝚜𝚞𝚗 𝚛𝚞𝚖𝚊𝚑 𝚕𝚎𝚗𝚐𝚔𝚊𝚙 𝚞𝚍𝚊𝚑 𝚓𝚕𝚗 𝚙𝚔𝚎𝚎𝚝𝚗𝚢𝚊 𝚢𝚖𝚙𝚎𝚔 𝚛𝚞𝚖𝚊𝚑",5
Pengguna Google,"tolong kpd admin Tokopedia jika ada komentar komentar negatif tentang produk yg di jual oleh si penjual licik maka komentar negatif tsb wajib di tayangkan, agar pembeli tau tentang riwayat penjualnya agar tidak ada lagi korban penipuan dari pedagang yg culas jangan jadikan Tokopedia sebagai surga nya para pedagang culas produk palsu, ilegal & bajakan harus di perketat lg peraturan, sangsi hukum nya sesuai UUD R.I",5
Pengguna Google,mantap diskon 50% nya real di ekstra ramadhan,5
Pengguna Google,Ketika ada masalah sulit di hubungi,1
Pengguna Google,"Mau daftar aja susah banget, 2 hari daftar gagal katanya server sibuk. Jadi males buat daftar lagi",4
Pengguna Google,"Admin nya ngga responsif, saya kehilangan saldo refund di diemin",1
Pengguna Google,"Respon bantuannya sangat lambat, sehingga saya mengalami kerugian yang cukup besar",1
Pengguna Google,good,5
Pengguna Google,"Saya pesen barang , barang ga sampai minta 3 hari kerja tau taunya lewat , abis itu saldo refund pun lewat dari waktu yang sudah di tentukan, lebih di perbaiki deh sistem kerjanya, kurang rekomen belanja di platform ini",1
Pengguna Google,belanja hemat banyak promo dan cashback ya di tokopedia donk 👍,5
Pengguna Google,bukannya ditingkat kan lebih bagus malah lebih ga jelas,1
Pengguna Google,"Apl toped ini bagus tp harus di tingkat kan trus klo bisa cod cek dulu biar kita"" makin puas belanja disini",5
Pengguna Google,aplikasinya mudah dipakai...smoga produk yg di tawarkan berkualitas,5
Pengguna Google,alhamdulillah,5
Pengguna Google,Oke,5
Pengguna Google,mantap,5
Pengguna Google,oke bagus,5
Pengguna Google,Klo ada komplain bantu investigasi dong... Jangan biarkan seller yg menjual (no garansi no retur)/ tdk lengkap merajalela,3
Pengguna Google,"Kurir rekomendasi macam taik. 7 hari masih digudang pengirim. Shopee yang free ongkir gak ampas kaya gini, 3 hari juga sampai. Hapus saja kurir rekomendasi, karena menipu dan tidak rekomended.",1
Pengguna Google,gua suka aplikasi ini,5
Pengguna Google,"Aplikasi tokopedia sangat menjengkelkan sekali,awal mula pakai aplikasi ini di sistem COD/bayar di tempat lancar2 saja Tapi kenapa sekarang kok malah berubah,pas mau checkout tidak ada pilihan COD-nya Tolonglah kalau bikin aplikasi itu yang sportif",1
Pengguna Google,Kurirnya payah tokopedia udah tahu dia salah alamat pakek marah marah malah codnya mau dinon aktifkan cod juga gue bayar payah,3
Pengguna Google,cuih promo ny g bs d cod,4
Pengguna Google,"Tolong di hapus akun toko yang tidak Amanah,tq",2
Pengguna Google,Not bad,3
Pengguna Google,Aplikasi mantap dan sangat membantu untuk membeli barang-barang yang saya cari. Plus banyak diskon,5
Pengguna Google,"Makin kesini, Makin kesana. PESAN INBOX gak bisa dihapus, bikin sampah di INBOX !!! Gak kayak e-commerce sebelah, pesan INBOX bisa dihapus. Jadi kita sebagai pembeli bisa memilah PESAN penting/tidak penting. Berharap ada fitur HAPUS PESAN kayak dulu. Terimakasih.",1
Pengguna Google,Susah banget cuma mau daftar aja,1
Pengguna Google,mantap...,5
Pengguna Google,"sangat memuaskan, sukses selalu Tokopedia",5
Pengguna Google,Lumayan,3
Pengguna Google,"aplikasi yang memaksa harus di perbarui, biki gak nyaman!!!!!!!",1
Pengguna Google,Seller nya banyak yang nakal aku udah bayar lewat gopay malah gk dikirim barangnya,1
Pengguna Google,"Udah pake lama, tapi belakangan ini balon notif chat dari penjual selalu ada padahal sudah dibaca semua. Sangat mengganggu. Sbb ada kalanya kita menunggu balasan eh ternyata ga ada, hanya chat lama. Udah coba uninstal lalu login ulang tetap saja hasil nihil.",3
Pengguna Google,"Plis banget nih Tokopedia, kasih opsi untuk memblokir toko tertentu. Ganggu banget muncul terus di pencarian.",2
Pengguna Google,"Penyelesaian komplain pembeli sangat tidak memuaskan, pesanan saya di retur oleh pihak kurir sicepat tanpa persetujuan saya, tetapi malahan biaya pengiriman tetap di beban kan ke saya, pengaduan ke CS toped berbelit belit, seperti tidak di tanggapi.",1
Pengguna Google,Tokopedia aplikasi tidak aman dari penipuan tolonglah perbaiki sistem pembayarannya tanpa diminta pin\otp tiba tiba transaksi sukses ini sangat merugikan pelanggan,1
Pengguna Google,Butut pesanan saya dibatalkan 👎👎,1
Pengguna Google,Sampah,1
Pengguna Google,Di tokopedia care sy di kasih tau saya punya hak ngasih bintang 1. Ya udah.,1
Pengguna Google,belanja di tokopedia sangat memuwaskan pelayanannya banyak diskonnya barangnya pun memuwaskan,5
Pengguna Google,Tokopedia online paling saya suka dan paling saya percaya selama ini transaksi di tokopedia selalu puas dengan pelayanan nya dan banyak diskon di tokopedia,5
Pengguna Google,"Layanan ajuan pengembalian produk sangat merugikan konsumen, berbelit-belit dan tidak profesional. sementara itu dana yg di klaim juga tidak lagi full/utuh..",1
Pengguna Google,Alhamdulillah bagus untuk belanja murah,5
Pengguna Google,baru pake blm bisa kasih 5,3
Pengguna Google,"Sbnrnya lbh bgs blnja d toko ini, brngny jls komplainnya jg jls, drpd d toko kuning, cuma syngny kalah d ongkirnya aja fantastis. Klo bs sama psti lbh rame yg blnja.",5
Pengguna Google,sangat membantu,5
Pengguna Google,Parah akun kena blokir gak bisa pakai vocer LG,1
Pengguna Google,SEMAKIN JAYA...TOKOPEDIA,5
Pengguna Google,"gimana sih, ada chat dri tgl 13 februari masuknya tgl 21, aplikasi udah bobrok harusnya di benerin, jangan cuman di gedein potonganya doang",1
Pengguna Google,baik gak terlalu ribet,5
Pengguna Google,Lelet,2
Pengguna Google,baguss,5
Pengguna Google,Bintang 3 dlu soalnya pemula baru mengundu,3
Pengguna Google,Disuruh update terus gak penting,1
Pengguna Google,"sangat amat terbaik dari yg terbaik, terimakasih banyaaaak sudah hadir dan bertahan selama ini ya tokped, semoga sukses selalu 🤲🏻",5
Pengguna Google,Tidak bisa daftar,3
Pengguna Google,pengiriman nya sangat lama gk kya tokren,1
Pengguna Google,Jadi lemot apknya,4
Pengguna Google,"puasss bgd mesen d sini guaaaa,pngiriman cpet,trus diskon nya KAGA NGOTAKK,jadii kann pngen co truss,lop loppp deh tokopediaa✨",4
Pengguna Google,"Sepertinya Tokopedia ini gak bisa terselamatkan karena banyak kasus yang tidak terselesaikan,jika Tokopedia masih bertindak seperti ini yaitu tidak acuh terhadap perlindungan konsumen ya dengan berat hati saya bilang bye2 saja Tokopedia kemungkinan anda bangkrut semakin besar atau tahun depan mungkin anda bangkrut jika kalian tidak merespon konsumen dengan baik",1
Pengguna Google,Cari apapun susah di tokped dan makin ribet padahal cuma nyari daging ayam doang disensor kocak kocak,1
Pengguna Google,Aplikasi eror,1
Pengguna Google,Enak,5
Pengguna Google,"Saya suka Tokopedia sama seperti Lazada lebih akurat untuk mengetahui spesifikasi detail barang,saya sudah buktikan pas mau beli Drone.Bahkan Shoppe saya unistal spesifikasi drone tidak akurat... Pertahankan Spek akurasi detail ini,kami semua konsumen butuh itu di online shoping..",5
Pengguna Google,mantap!!,5
Pengguna Google,sementara 3dulu karna baru pakai,3
Pengguna Google,mudah dan ga ribet,5
Pengguna Google,"Tokopedia berbohong, di pencarian ada potongan diskon tetapi waktu di checkout dan di keranjang yang muncul harga normal.👎",1
Pengguna Google,"Beberapa bulan yg lalu saya kecewa,barang sampai malah gak diantar KPD saya,ini saya pesan barang kalau jg GX diantar,saya bersumpah GX mau berbelanja di toko pedia lagi saya tunggu mulai hari ini 5 hari kedepan saya tunggu",2
Pengguna Google,Massa estimasi telah lewat beda dengan aplikasi S lebih cepat dan tidak lewat estimasi waktu,1
Pengguna Google,trimakasih Toped,5
Pengguna Google,"cape ah belanja di sini terus, udh pernah beli komik bayar pake dana sampe 2 kali ga di respon samsek sama penjual, jadinya di batalin sm sistem. Terus ada beli komik di toko lain tp ternyata udh ga stok lagi, terus beli komik di toko lain lagi udh di respon tapi ga di kirim-kirim. Di ghosting ujung""nya.",3
Pengguna Google,mntap tokpet,5
Pengguna Google,"Aplikasinya sering eror ,pas waktu pembayaran sering gagal mohon diperbaiki..nanti bintang 5 lagi",1
Pengguna Google,mantep,5
Pengguna Google,Gasspoll mantap,5
Pengguna Google,Aplikasi jaha aku mau buat akun nga bisa aplikasi kihi bagini pendo,1
Pengguna Google,"Estimasi ongkir gak sesuai dengan kenyataan yang ada di semua jasa pengiriman/kurir, mohon diverifikasi ulang dan ini sangat merugikan pengguna",2
Pengguna Google,tokped ada masalahkah? tibatiba log out sendiri. disuruh daftar lg. malah jd akun baru. akun lama ilang.,2
Pengguna Google,habis payment maka dikembalikan dana nya kenapa yaa gagal terus belanja nya...,3
Pengguna Google,Toko nya sudah bagus sekali saat ini semoga sukses terus lebih baik lagi amin..,5
Pengguna Google,Sangat baggggggussss cocok,5
Pengguna Google,Tolong ninja express dinonaktifkan aja dari rekanan tokopedia. Karena pelayanan mengecewakan,1
Pengguna Google,semoga d permudah lagi agar bisa bayar cod sport toko sebelah,5
Pengguna Google,Apl keren,5
Pengguna Google,sicepat ga recommended banget nih!!!!,1
Pengguna Google,bagus,5
Pengguna Google,applikasi segudang promo... mantep,5
Pengguna Google,"Developer sangat responsif, salut dan pertahankan performa.",5
Pengguna Google,"Tokopedia sekarang ga pernah ngasih gratis ongkir, padahal sudah jelas tertulis, gratis ongkir akan di perbarui di hari jumat, tapi di aku tetep gaada voucher gratis ongkir nya, ini gimana siii jadi susah kalo mau belanja, tolong di perbaiki lagi",4
Pengguna Google,"Utk promo pengguna baru sangat mengecewakan, akal2an Tokopedia aja utk cari pengguna baru dgn menawarkan promo besar, ujung2 nya pesanan di batalkan oleh sistem tokped shg uang di refund dan masuk saldo tokped lalu promo gak bisa digunakan utk transaksi berikutnya, padahal di aplikasi masih bisa accept dan pilih promo nya, tapi pas bayar muncul notif promo gak berlaku lagi. Nyesel sudah bikin akun Tokopedia",1
Pengguna Google,APLIKASI SEMAKIN KURANG WARASSS...BARANG SUDAH DI C.O. TAU2 SELLER BILANG BARANG KOSONG..DAN ITU SUDAH TERJADI DI BEBERAPA TOKO YANG ADA DI APLIKASI INI...TOKOPEDIA PERLU PEMBENAHAN SYSTEM DAN SELLER YANG TIDAK SEHATTT,1
Pengguna Google,paket berhentinya dari tempat ke tempat 1 hari no recoment?!!( soopi aj jauh lbih bgus serius ),1
Pengguna Google,baik,3
Pengguna Google,lelet aplikasinya,3
Pengguna Google,"tolong di kolom pencarian di sediakan fitur kameranya ,membantu buat poto barang yg akan di cari biar lebih gmpang!terimakasih",5
Pengguna Google,Mohon Hapus Pengiriman JNE terutama CARGO. Lelet.... Pantes pada beralih ke E-commerce laen.,1
Pengguna Google,mantab,5
Pengguna Google,"Udah di bayar di Alfamart malah dibatalkan , hilang lagi voucher nya MASIH BAGUS SHOPEE",1
Pengguna Google,nanti bintangnya di tambah kalau pesanan saya datang nanti,4
Pengguna Google,Makin ke sini kok makin hahahahaha Makasih otw uninstal bos ku,2
Pengguna Google,good job,5
Pengguna Google,ok,5
Pengguna Google,keren,5
Pengguna Google,Ongkir nya mahal,3
Pengguna Google,👍🏻,5
Pengguna Google,"nyesal install Tokopedia, reseller tidak amanah, CS nya sellow respon, ada aja alasan, demo lah apalah, demongak ada di ada adain, cuaca bagus di bilang cuaca buruk,",1
Pengguna Google,uuuu GG bagus Wak,4
Pengguna Google,Manteb,5
Pengguna Google,aplikasi yang sangat buruk,1
Pengguna Google,Ini knpa si pas sy nambahin alamat mlah muncul (oops alamatmu tidak ditemukan) harus gimana???!!!,5
Pengguna Google,👍,5
Pengguna Google,Ngasih promo ga niat.. Transaksi dibatalin sistem.. Customer care gajelas.. Call center mana??????,1
Pengguna Google,Langsung hapus aja aplikasi sampah ini Apk yg terbangsat Merugikan penjual Barang di retur cacat /rusak Mementingkan pembeli nakal,1
Pengguna Google,"Apk tolol memang si, udah di kasih saran id expres jangan kasih kurir recomend, barang gua di keterang di terima padahal gw gak nerima paket apapun",1
Pengguna Google,"Semoga jauh lebih mudah menggunakan aplikasi Tokopedia ini,",5
Pengguna Google,mantap sekali,5
Pengguna Google,"Memakai ongkir gratis estimasi tiba 6-7hari pesanan sampai kealamat pembeli menggunakan expedisi si cepat,sementara saya membeli bukan menggunakan COD alias lunas pembayaran👎👎",1
Pengguna Google,baguss tapi ongkir terlalu mahal coba benerin lagi dan banyakan vocer gratis ongkit,5
Pengguna Google,beli lah di Tokopedia sangat murah,5
Pengguna Google,"tolong, uang saya ke potong otomatis sama tokopedia, padahal ngga ada langganan apa apa, tolong kembalikan uang saya kak",1
Pengguna Google,Berkualitas pelayanan nya yang ada.,5
Pengguna Google,pesan nan selalu di batalkan,1
Pengguna Google,cara pembayaran yang sangat mudah dan cepat. sukses selalu Tokopedia.,5
Pengguna Google,Apalah pesanan di batalkan sistem tokped,1
Pengguna Google,Maaf sekarang aplikasi tokopedia semakin jelek n aneh.. chat pembeli penjual tidak bisa dihapus.. pembatalan pesanan sulit..,1
Pengguna Google,"Sedikit promo,ada biaya layanan mahal,maksa pula buat update aplikasi, males banget gunain toped, tulisan gratis ongkir pas coba check out ga ad gratis ongkir",1
Pengguna Google,"Pesanan tidak batal otomatis, jika saya tidak komplain maka proses masih terus berlanjut entah sampai kapan, pengembalian dana bukan ke pembeli terlebih dahulu malah ke penjual, saya sih ke depannya ga mau beli lagi ya di Tokopedia meskipun diskonnya lebih besar dari toko oren, cuma pelayanannya ga bagus, sangat buruk, sampe hari ini aja dana saya belum balik",1
Pengguna Google,"""Ada gangguan di rumah tokped"" waktu buka kupon, cem mana nih?",1
Pengguna Google,voucher gabisa di pake,1
Pengguna Google,sangat mudah untuk dilakukan di mana saja,5
Pengguna Google,"belanja barang tidak nyampe ke alamat, uang dibalikan dipotong ongkos kirim.. salah satu produk busuk dalam negeri..",1
Pengguna Google,"Saya Unistal Toko pedia, gimana mau Belanja bikin akun saja tidak bisa..memasukkan nama lengkap gak bisa2. Unistal saja daripada bikin ribet",1
Pengguna Google,"Haii tolong Dong buat Tokopedia kurir rekomendasi jangan ID EXPRESS, Paket saya gak pernah sampe klo pake Kurir itu 😭😭",1
Pengguna Google,"Kenapa menautkan akun sosial media untuk affiliate tidak bisa?, tolong secepatnya diperbaiki karena komisi saya bisa hilang",2
Pengguna Google,Sangat memuaskan transaksi dan aplikasi nya,3
Pengguna Google,APLIKASI SAMPAH,1
Pengguna Google,oke,5
Pengguna Google,"Kepada yth : Tokopedia Kami pelanggan setia Tokopedia Kami merasa nggk nyaman klau toko 2 yg nggk punya stok barang, tapi tetap memposting barang barang tsb, itu akan membuang waktu saja klau bs tlong di tertifkan aja tks.",4
Pengguna Google,mantaf,5
Pengguna Google,senang blnj disini pengiriman cepat,5
Pengguna Google,cukup praktis dan efisien,5
Pengguna Google,"Toped harus aktif control toko mana yg nakal, mengiklankan barang ternyata setelah dibayar bilang barangnya kosong disini banyak sekali toko begini, ini sangat merugikan konsumen karena harus menunggu pengembalian uangnya",5
Pengguna Google,💝,5
Pengguna Google,Lebih Hemat,5
Pengguna Google,"Bangkrut kah min,jarang dpet diskon sekarang,ongkir pun gadpet mau dpet ongkir juga percuma harganya malah naik bukan pas atau diskon",2
Pengguna Google,sangat bagus,5
Pengguna Google,mantep lancar,5
Pengguna Google,Tokopedia dihati,5
Pengguna Google,ok ok mantappp,5
Pengguna Google,😘,5
Pengguna Google,"Gmna si ini sistem pihak tokped, Tolong lah perbaiki lagi apk nya, pas mau aktifin dana ada gangguan dari tokped nya melulu Alhasil beli ini itu harus cod terus",1
Pengguna Google,Aplikasi ini sangat bermanfaat,5
Pengguna Google,"Please tambahin fitur nomor ekspedisi kayak app sebeleah, biar mudah hubungi kurir, kadang suka banyak problem si kurirnya ga nelfon tau² paket gagal pengiriman karena pembeli tidak ada di tempat, nah kalo tau tuh nomor kurir udah di telfon kenapa alasan kayak gitu, misalkan si kurir proses pengiriman apalagi cod, kan berarti langsung hubungi penjual buat mastiin ada di tempat, ini mah ekspedisi sebelah suka ngadi²ngadi di statusnya alasan pembeli tidak ada di tempat, lah orang si kurir ga inf",3
Pengguna Google,ok,5
Pengguna Google,mantap,4
Pengguna Google,bagus,5
Pengguna Google,sudahlama pakai Tokopedia ok,5
Pengguna Google,mantap,4
Pengguna Google,ok,5
Pengguna Google,👍👍👍👍👍,5
Pengguna Google,Biaya pw marcht dn biaya layanan lainya yg sangat tinggi..jualan skrng kacau disini..d apk sbelah tnpa potongn apa2 ya,2
Pengguna Google,Up date selalu..,3
Pengguna Google,"Kecewa dengan Tokopedia, iming iming diskon 25rb, giliran di cek out , ada laporan bahwa pesanan dibatalkan sepihak oleh aplikasi, pas mau cek out lg diskon itu udah ilang, bener bener nipu",1
Pengguna Google,"Boros data saat liat2.. video auto play.. bagus yg dulu sebelum update . Mo pindah toko oren aja, dah boros kuta nyedot banyak data.. video produk ga penting... jadi males belanja..",1
Pengguna Google,best,5
Pengguna Google,mantul,5
Pengguna Google,baik,5
Pengguna Google,good,5
Pengguna Google,mantap,5
Pengguna Google,"Ekspedisi yang dipilihkan sistem bener bener busuk, apalagi id express Ga lagi make ini aplikasi",1
Pengguna Google,optimal,5
Pengguna Google,aman bos ku,5
Pengguna Google,Sangat sigma toko ini harusnya sigmapedia bukan tokooedia,5
Pengguna Google,simpel dan cepat,5
Pengguna Google,Pelayanan yang sangat memuaskan dan membatu Pembeli,5
Pengguna Google,akurat,5
Pengguna Google,PERCUMA NGASIH KUPON..PAS UDAH DI PAKE..TIBA TIBA PESANAN DI BATALKAN...CUKUP BINTANG SATU,1
Pengguna Google,Tiba tiba kirim OTP amankah?,5
Pengguna Google,good,5
Pengguna Google,bagus,5
Pengguna Google,"suka,apalagi byk promo diskon & di ksh spaylatter",5
Pengguna Google,Kecewa bgt kecewa berat sama layanan nya Saya pesan yg pertama barang nya kurang trus pesanan nya lama bgt trus tiba tiba dibatalkan sama sistem 🤔🤔,1
Pengguna Google,"Saya pelanggan setia, namun sekarang sangat kecewa dgn si ijo karena banyak lapak penjual penipu & penjebak dilindungi, padahal yg kasih komen ke pedagang penipu sudah puluhan. Sudah lapor ke care centerpun tak ada aksi. Berbeda dengan orange dimana ada investigasi laporan. Terima kasih.",1
Pengguna Google,Sumpah ongkir nya membunuh,1
Pengguna Google,Apk TOLOL. pas daftar.. masukin nama.. gagal terus . kesalahan server. begoo... perbaikin bug nya tolol,1
Pengguna Google,bagus sekali,5
Pengguna Google,Malas belanja di tokopedia karena gk ada yg bisa cod,1
Pengguna Google,oke,5
Pengguna Google,"Oke, beres sudah aman, mantap lancar jaya scrolling tokped",5
Pengguna Google,"Toko pedia slow dan lama kalau pesan barang, beda dengan aplikasi sebelah yg gercep",1
Pengguna Google,"Makin hari makin berat nih tokopedia, sy pakai hp ram 12GB, kadang lelet",5
Pengguna Google,Tetap jaga kwalitas ya,5
Pengguna Google,"Sekarang Mahal semua Diskon palsu sudah seperti di supermarket, diskon palsu padahal di marketplace lain harganya beda sampe 100k, ongkir mahal, buat dompet jebol, pengiriman lambat",1
Pengguna Google,"Udah jarang dapat gratis ongkir, padahal masih satu kota",3
Pengguna Google,"Sudah Mahal, ongkir mahal malah lebih murah offline mending offline lah",1
Pengguna Google,mudah digunakan,5
Pengguna Google,Udah berapa kli mau daftar malah gabisa mulu,1
Pengguna Google,mantaf,5
Pengguna Google,keren murah bes,5
Pengguna Google,bagus,5
Pengguna Google,Good apk,5
Pengguna Google,kenapa kalau ada promo g bs cod y,5
Pengguna Google,ok,5
Pengguna Google,tanggap dan efisien,4
Pengguna Google,oke,3
Pengguna Google,"diskon pengguna baru belum kepake malahan udah ilang, niat kasi diskon ga si, marketplace terburuk di antara yg lain2",1
Pengguna Google,ok,5
Pengguna Google,Mengapa kalau saya belanja gak nisa cod,5
Pengguna Google,semoga amanah,4
Pengguna Google,"Tolong voucher gratis ongkir min. blja Rp.0 nya , di kasih min 1 voucher tiap hari. supaya pengguna bisa tetap belanja dan menikmati aplikasi ini tiap hari.",4
Pengguna Google,Tokopedia bagus banget🫰🥰😍👍👍👍👍👍,5
Pengguna Google,sangat membantu promonya,5
Pengguna Google,Terbaik..👍👏,5
Pengguna Google,ngelag buat hp kentang,2
Pengguna Google,Menyenangkan,5
Pengguna Google,Aplikasi Payah gak bisa daftar,1
Pengguna Google,Di aplikasi gratis ongkir tau nya barang mandeg ga di kirim krn blom bayar ongkir pas mau bayar hrs trf ga bs cas ya elaaahhh ribeeet bener ktnya gratis ongkir ko kurir nagih..kapok bener belanja di.tokopedia mendinv shoppe ama lazada deh ga ribet sesuai aplikasi,1
Pengguna Google,"sangat cepat, dan banyak diskon",5
Pengguna Google,baik,5
Pengguna Google,di tolak mulu,1
Pengguna Google,apk g bs dibuka,1
Pengguna Google,"Kenapa kurir rekomendasi lama banget ngirimnya?sudah 3 hari gak ada pergerakan,padahal pake yang reguler",4
Pengguna Google,Wow,5
Pengguna Google,ok,5
Pengguna Google,Banyak tau harga spare part onderdil mobil / motor,5
Pengguna Google,Mantap,5
Pengguna Google,ok,5
Pengguna Google,Makin kesini Makin busuk aja dan admin nya tidak berkompeten dan sekarang transaksi di market place ini sudah tidak aman,1
Pengguna Google,Sebulan sekali wajiippp bgt update😩😩,5
Pengguna Google,bayar PAM sering gagal jadi kena denda,1
Pengguna Google,mantap,5
Pengguna Google,"sering gagal transaksi, kalo dibatalkan promonya hilang",2
Pengguna Google,Sudah 3 kali update kok suruh update terus dibuka g bisa,4
Pengguna Google,belanja lebih mudah dan bayak diskon,5
Pengguna Google,"Sangat mengecewakan bertahun tahun langganan tapi gratis ongkir aja gak di kasih , udah lah cape tutup akun aja pindah ke toko oren",1
Pengguna Google,bismillah voucher diskon and cashback,5
Pengguna Google,Oke great apps,5
Pengguna Google,mudah sip,5
Pengguna Google,Kenapa barang sekarang lama padahal sudah estimasi tiba dan pengajuan komplain sangat lama 😡,1
Pengguna Google,Mantap,5
Pengguna Google,ok,5
Pengguna Google,The Best TokoPedia memang yang terbaik. semoga dapat diperbanyak voucher2 dan discount dan point2nya supaya pembeli puas belanjanya😉👍,5
Pengguna Google,"Terkadang malas belanja di hijau, karena kalau toko tidak respon pesanan, tidak bisa di batalkan otomatis, harus menunggu 2 hari. Atau persetujuan penjual. Udah jelas penjual nya tidak aktif dan lelet, tapi minta di batalin susah. Jadi harus nunggu 2 hari dah. Aduuh, KLO di sebelah, bisa pengajuan pembatalan langsung kalau penjual tidak memproses pesanan.",1
Pengguna Google,Aplikasi unik😌,1
Pengguna Google,sangat membantu terimakasih banyak semoga sukses 👍👍👍🙏,5
Pengguna Google,good,5
Pengguna Google,Murah,5
Pengguna Google,Aneh tokopedia skrg gak telat engga juga nunggak tiba2 gopaylater kena blokir aneh bgt....,1
Pengguna Google,ok,5
Pengguna Google,Apl buruk,5
Pengguna Google,👍,5
Pengguna Google,Saya kurang puas atas pelayanan tokopedia . Di karenakan saya pesen barg dri tanggal 11 fwbruari .smpe skrng blm smpe smpe sedgn kan estimasinya tgal 16-18 .,5
Pengguna Google,"Ya elah terakhir online seller dihilangkan, malas dah belanjanya... apalagi sekarang mulai banyak seller yang buruk, jahat parah.. uda nga aktif dalam penjualan barang sengaja klik proses dan menunggu waktu dari toped, biar selesai dengan otomatis,tujuannya agar uang kita tertahan...sampai waktu baru cair ke akun kita... Toko sebelah lebih baik",1
Pengguna Google,Oke,5
Pengguna Google,Sudah buat akun Error Mulu males pake👎,1
Pengguna Google,"Selalu terkendala setiap pembelian dg pengiriman same day/instan..selalu dikirim esok nya..pdhl butuh hari itu jg dan sifatnya urgen.. Tanya ke penjual, selalu dijawab sistem dr tokped nya terlambat memberi tau..entah itu alasan dr pihak toko ato apa, kita jg ga paham..yang jelas sangat mengecewakan dan merugikan.. Selebihnya pembelian dg sist pengiriman normal, lancar tanpa kendala..",1
Pengguna Google,Benerin aplikasi lu.. Abis update buka toped hp panas kek kebakar.. Dah kayak aplikasi malware,1
Pengguna Google,Saya merasa tidak nyaman ketika harus mengklik 2 kali untuk barang yang ingin saya lihat. Entah kenapa malah terlihat seperti Shopee.,1
Pengguna Google,"dg pakai refund pembayaran jadi simple, toko pedia mantap refund nya, puas dah ok",5
Pengguna Google,Kenapa yah kok yg diminta bintang cuma utk seller saja. Kinerja expedisi kok tidak ada? Ekspedisi jadi bebas tidak tersentuh penilaian,3
Pengguna Google,Tokopedia mantap,5
Pengguna Google,"sangat baik dan cepat,moga-moga ada promo lebih banyak lagi bisa memudahkan untuk berbelanja nggak harus keluar rumah",5
Pengguna Google,Sudah ada biaya jasa App... Apakah akan mengikuti gojek nya?,1
Pengguna Google,ok,5
Pengguna Google,ok,5
Pengguna Google,Ok layanan di Tokopedia Nya,5
Pengguna Google,"Saya mau ajukan pengembalian barang dana, kenapa sulit sekali? Minta di pick up sama Sicepat udh 2 hari gagal terus, dan ini hari terakhirnya. Sekarang saya malah disuruh kirim barang pake pihak ekpedisi lain dengan ongkir sendiri yg katanya akan di ganti. Tapi caranya sendiri saya gk ngerti, saya udh chat pihak Tokopedia lewat fitur diskusi tapi belum ada balesan, kenapa sih mesti serumit dan seribet ini cuma untuk balikin barang aja? Kenapa gk dibikin simple kaya Shopee dan Lazada. 😔😔",1
